id,original_title,original_language,overview,genres,cast,keywords,director,status,vote_average,vote_count,popularity,genres_bin,cast_bin
150689,Cinderella,en,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","['Drama', 'Family', 'Fantasy', 'Romance']",Li,"['cinderella', 'magic', 'prince', 'fairy tale', 'kingdom', 'royalty', 'orphan', 'lost shoe', 'evil stepmother', 'retelling']",Kenneth Branagh,Released,6.7,2374,101.187052,"[1, 1, 1, 1]","[1, 1]"
7980,The Lovely Bones,en,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.","['Drama', 'Fantasy']",Ra,"['rape', '1970s', 'evidence', 'tree', 'afterlife', 'loss of daughter', 'serial killer', 'corpse', 'pedophile', 'teenage love', 'grieving', 'childhood sexual abuse', 'based on young adult novel']",Peter Jackson,Released,6.6,1065,29.257137,"[1, 1]","[1, 1]"
12,Finding Nemo,en,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.","['Animation', 'Family']",Al,"['father son relationship', 'harbor', 'underwater', 'fish tank', 'great barrier reef', 'missing child', 'aftercreditsstinger', 'duringcreditsstinger', 'short term memory loss', 'clownfish', 'father son reunion', 'protective father']",Andrew Stanton,Released,7.6,6122,85.688789,"[1, 1]","[1, 1]"
122,The Lord of the Rings: The Return of the King,en,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.","['Action', 'Adventure', 'Fantasy']",El,"['elves', 'orcs', 'middle-earth (tolkien)', 'based on novel', 'suspicion', 'bravery', 'war', 'honor', 'troll', 'brutality', 'violence', 'ghost', 'end of trilogy', 'quest', 'sword and sorcery']",Peter Jackson,Released,8.1,8064,123.630332,"[1, 1, 1]","[1, 1]"
121,The Lord of the Rings: The Two Towers,en,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.","['Action', 'Adventure', 'Fantasy']",El,"['elves', 'orcs', 'middle-earth (tolkien)', 'hobbit', 'based on novel', 'explosive', 'cave', 'fort', 'army', 'mission', 'attack', 'guide', 'wizard', 'ring', 'sword and sorcery']",Peter Jackson,Released,8.0,7487,106.914973,"[1, 1, 1]","[1, 1]"
68737,Seventh Son,en,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?","['Adventure', 'Fantasy']",Je,"['magic', 'chosen one', 'dark fantasy', 'witch hunter', 'evil witch', 'based on young adult novel', 'sword and sorcery']",Sergei Bodrov,Released,5.2,957,63.628459,"[1, 1]","[1, 1]"
1995,Lara Croft: Tomb Raider,en,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.","['Action', 'Adventure', 'Fantasy', 'Thriller']",An,"['treasure', 'buddhist monk', 'planetary configuration', 'angkor wat', 'illuminati', 'william blake', 'treasure hunt', 'archaeologist', 'based on video game', 'archeology\xa0']",Simon West,Released,5.7,2192,41.498631,"[1, 1, 1, 1]","[1, 1]"
157353,Transcendence,en,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.","['Drama', 'Mystery', 'ScienceFiction', 'Thriller']",Jo,"['artificial intelligence', 'technology', 'nanotechnology', 'computer virus', 'super computer', 'resurrection', 'love', 'mind control', 'terrorism', 'scientist', 'extremist', 'moral dilemma', 'computer scientist', 'mind transfer', 'quantum computer', 'mind uploading']",Wally Pfister,Released,5.9,2295,58.991388,"[1, 1, 1, 1]","[1, 1]"
331,Jurassic Park III,en,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.","['Action', 'Adventure', 'ScienceFiction', 'Thriller']",Sa,"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'spinosaurus', 'airplane', 'rescue', 'mission', 'dinosaur', 'jurassic park']",Joe Johnston,Released,5.7,2077,1.859364,"[1, 1, 1, 1]","[1, 1]"
61791,Rise of the Planet of the Apes,en,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.","['Action', 'Drama', 'ScienceFiction', 'Thriller']",Ja,"['intelligence', 'zoo', 'cage', 'dystopia', 'golden gate bridge', 'ape', 'monkey', 'medical research', ""alzheimer's disease""]",Rupert Wyatt,Released,7.0,4347,138.433168,"[1, 1, 1, 1]","[1, 1]"
8204,The Spiderwick Chronicles,en,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.","['Adventure', 'Family', 'Fantasy']",Fr,"['brother sister relationship', 'family relationships', 'single mother', 'alternate reality', 'mother child relationship', 'hidden truth', 'goblin', 'magical creature', 'fairies']",Mark Waters,Released,6.3,572,21.436682,"[1, 1, 1]","[1, 1]"
47964,A Good Day to Die Hard,en,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.","['Action', 'Thriller']",Br,"['bomb', 'cia', 'russia', 'escape', 'courthouse', 'rogue', 'moscow']",John Moore,Released,5.2,3493,65.402595,"[1, 1]","[1, 1]"
10733,The Alamo,en,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.","['History', 'War', 'Western']",De,"['texas', 'officer', 'uprising', 'alamo', 'mexican']",John Lee Hancock,Released,5.8,106,10.660441,"[1, 1, 1]","[1, 1]"
9806,The Incredibles,en,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","['Action', 'Adventure', 'Animation', 'Family']",Cr,"['secret identity', 'secret', 'hero', 'island', 'wretch', 'supernatural powers', 'weapon', 'lawsuit', 'superhero']",Brad Bird,Released,7.4,5152,77.817571,"[1, 1, 1, 1]","[1, 1]"
1408,Cutthroat Island,en,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.","['Action', 'Adventure']",Ge,"['exotic island', 'treasure', 'map', 'ship', 'scalp', 'pirate']",Renny Harlin,Released,5.7,136,7.029308,"[1, 1]","[1, 1]"
32657,Percy Jackson & the Olympians: The Lightning Thief,en,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.","['Adventure', 'Family', 'Fantasy']",Lo,"['monster', 'greek mythology', 'god', 'poseidon \xa0', 'lightning bolt', 'based on young adult novel']",Chris Columbus,Released,6.0,2010,61.121717,"[1, 1, 1]","[1, 1]"
607,Men in Black,en,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.","['Action', 'Adventure', 'Comedy', 'ScienceFiction']",To,"['secret identity', 'sun glasses', 'undercover', 'space marine', 'illegal immigration', 'deportation', 'new identity', 'giant cockroach', 'cannon', 'flying saucer', 'stay permit', 'alien', 'fictional government agency']",Barry Sonnenfeld,Released,6.9,4412,104.121555,"[1, 1, 1, 1]","[1, 1]"
863,Toy Story 2,en,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.","['Animation', 'Comedy', 'Family']",To,"['museum', 'prosecution', 'identity crisis', 'airplane', 'flea market', 'collector', 'teamwork', 'friendship', 'rescue team', 'garage sale', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life']",John Lasseter,Released,7.3,3806,73.575118,"[1, 1, 1]","[1, 1]"
44048,Unstoppable,en,"A runaway train, transporting deadly, toxic chemicals, is barreling down on Stanton, Pennsylvania, and only two men can stop it: a veteran engineer and a young conductor. Thousands of lives hang in the balance as these ordinary heroes attempt to chase down one million tons of hurtling steel and prevent an epic disaster.","['Action', 'Thriller']",De,['runaway train'],Tony Scott,Released,6.3,1165,37.698465,"[1, 1]","[1, 1]"
5175,Rush Hour 2,en,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.","['Action', 'Comedy', 'Crime', 'Thriller']",Ch,['duringcreditsstinger'],Brett Ratner,Released,6.4,1054,35.814765,"[1, 1, 1, 1]","[1, 1]"
2655,What Lies Beneath,en,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.","['Drama', 'Horror', 'Mystery', 'Thriller']",Ha,"['secret', 'haunted house', 'ouija board', 'haunting', 'missing girl', 'ghost']",Robert Zemeckis,Released,6.3,488,15.835672,"[1, 1, 1, 1]","[1, 1]"
22794,Cloudy with a Chance of Meatballs,en,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?","['Animation', 'Comedy', 'Family']",Bi,"['weather', 'food', 'science']",Phil Lord,Released,6.5,1747,46.781182,"[1, 1, 1]","[1, 1]"
